chr1	223406345	223407252		407
chr1	202587483	202587893		1329
chr1	219649508	219649847		411
chr1	225438083	225438521		452
chr1	31232452	31233034		2279
chr1	111742600	111743346		1305
chr1	243418183	243419473		1009
chr1	99336959	99337742		376
chr1	211432353	211432828		761
chr1	205685488	205685900		971
chr1	21669901	21670342		2552
chr1	22778202	22778612		1375
chr1	246729479	246730184		1998
chr1	9242206	9242595		1644
chr1	199479481	199479757		271
chr1	203621906	203622235		1358
chr1	28879135	28879704		1556
chr1	32110011	32111053		1600
chr1	68626702	68627000		395
chr1	223720923	223721277		776
chr1	247548582	247548935		510
chr1	174810913	174811184		320
chr1	40505397	40506026		1904
chr1	56600809	56601504		469
chr1	114473166	114474122		1529
chr1	115053274	115054514		933
chr1	117057616	117058151		792
chr1	16339248	16340225		2980
chr1	25802844	25803358		1052
chr1	67637649	67638065		583
chr1	246591862	246592270		536
chr1	247376487	247376960		607
chr1	45859507	45859999		1329
chr1	91487396	91488534		1030
chr1	101901573	101902348		632
chr1	229615536	229616549		1107
chr1	43123660	43124211		1672
chr1	44232621	44233284		827
chr1	161697407	161697831		885
chr1	173325385	173325812		781
chr1	180471520	180472575		868
chr1	211755411	211755808		677
chr1	234862647	234863129		902
chr1	27018778	27020075		3197
chr1	206730253	206730849		928
chr1	32538311	32538758		1758
chr1	39491744	39492204		2045
chr1	170183234	170183955		202
chr1	109709744	109710236		1796
chr1	161187194	161187566		1115
chr1	16840291	16841081		1907
chr1	24516010	24516362		1583
chr1	87916281	87916732		712
chr1	119890469	119890915		768
chr1	157373040	157373328		852
chr1	230345501	230345805		757
chr1	233059720	233060042		902
chr1	59731931	59732558		711
chr1	192547389	192549057		638
chr1	42107103	42107499		1221
chr1	63078863	63079475		673
chr1	167684558	167685010		2427
chr1	14366530	14366839		583
chr1	15930027	15930314		1422
chr1	42315804	42316097		1059
chr1	144965987	144966201		697
chr1	209941705	209942183		770
chr1	247570262	247570955		438
chr1	173382969	173383647		918
chr1	161155049	161156280		1376
chr1	15570171	15570648		1193
chr1	64599855	64600429		768
chr1	116800117	116800464		623
chr1	89664227	89664956		654
chr1	92178891	92179502		515
chr1	101836780	101837187		750
chr1	31341932	31342292		760
chr1	115598886	115599275		479
chr1	221816980	221817540		307
chr1	112158485	112159456		1052
chr1	16243494	16243877		1390
chr1	171221694	171222057		449
chr1	221245588	221245933		565
chr1	816637	817157		1134
chr1	231093212	231093825		691
chr1	36839327	36840295		2431
chr1	204475460	204476466		1740
chr1	27744723	27745238		2534
chr1	171282556	171283499		594
chr1	203397885	203398723		1080
chr1	171453897	171455332		1878
chr1	8157432	8157977		1415
chr1	45987120	45988093		1646
chr1	175111016	175111757		800
chr1	15738061	15738559		1640
chr1	158686114	158686554		561
chr1	181226272	181226599		368
chr1	200323449	200323756		838
chr1	76192612	76193324		733
chr1	153895553	153896085		1508
chr1	236043344	236043780		1088
chr1	94503169	94503659		423
chr1	119502628	119502979		418
chr1	234629834	234630102		1539
chr1	936135	936460		1849
chr1	195666330	195666562		234
chr1	15743556	15744288		1604
chr1	205207100	205207570		915
chr1	224691007	224691597		559
chr1	247600796	247601159		618
chr1	222885929	222886908		1063
chr1	21113109	21113495		1059
chr1	100035990	100036382		231
chr1	6948847	6949263		579
chr1	92341615	92342075		835
chr1	110090922	110091354		1397
chr1	143538883	143539613		688
chr1	149294530	149294852		644
chr1	158132768	158133161		574
chr1	146643972	146644516		1477
chr1	81105439	81106224		206
chr1	34995381	34996539		867
chr1	26826774	26827845		1811
chr1	101713458	101713834		873
chr1	9182098	9182757		1046
chr1	200862058	200862452		1162
chr1	67395497	67396345		526
chr1	84854529	84854936		386
chr1	117112575	117114099		1265
chr1	1838875	1839209		1972
chr1	207264575	207264872		827
chr1	236958492	236959372		827
chr1	17534508	17534856		954
chr1	33381330	33381695		1394
chr1	85742483	85742792		1331
chr1	94876838	94877130		470
chr1	200615647	200615921		879
chr1	244212850	244213517		371
chr1	110786246	110786635		1158
chr1	222051509	222051898		659
chr1	224356724	224357120		1002
chr1	22088566	22089720		1591
chr1	161709525	161709996		951
chr1	42800850	42801189		1165
chr1	160832467	160832822		1325
chr1	233079431	233080003		1168
chr1	43686871	43687537		776
chr1	40829521	40829792		840
chr1	179184319	179184574		779
chr1	8227295	8227719		1372
chr1	8054131	8054531		1360
chr1	25353406	25354038		1775
chr1	52194837	52195640		1439
chr1	63091132	63091503		619
chr1	35971458	35972091		1118
chr1	55414816	55415066		1764
chr1	12119511	12120231		3303
chr1	19253814	19254548		1788
chr1	117421535	117422106		556
chr1	228327427	228328219		951
chr1	82014558	82015725		980
chr1	59249544	59250286		1356
chr1	90123391	90124059		821
chr1	207995456	207996487		1257
